0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	1
0	:ok	:broadcast	1
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[4 0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[4 0 1 2 3]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:read	nil
0	:ok	:read	[4 0 1 5 2 3]
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[4 0 1 5 2 3 6]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 6]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 0 1 9 3 11 6]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:read	nil
0	:ok	:read	[4 7 5 8 10 2 12 13 0 1 9 3 11 6]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:read	nil
0	:ok	:read	[4 8 3 6 14 2 1 9 11 10 5 15 0 12 13 7]
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[4 8 3 6 14 2 16 1 9 11 10 5 15 0 12 13 7]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
0	:invoke	:read	nil
0	:ok	:read	[4 8 3 6 14 2 16 1 9 11 10 5 15 17 0 12 13 7]
0	:invoke	:read	nil
0	:ok	:read	[4 8 3 6 14 2 16 1 9 11 10 5 15 17 0 12 13 7]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:read	nil
0	:ok	:read	[4 8 3 6 14 2 16 1 9 11 18 10 5 15 19 17 0 12 13 7]
0	:invoke	:broadcast	20
0	:ok	:broadcast	20
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
